underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8684.6,BTC-27MAR20,1583060349434,open,0.37,22.4,0.354,0.3825,0.36760979,79.4,0.4285,0.0,BTC-27MAR20-5500-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072,-1.08506,3.82133,2e-05,0.98829
8684.6,BTC-27MAR20,1583060349434,open,0.25,0.0,0.238,0.2755,0.25555752,69.46,None,0.0,BTC-27MAR20-6500-C,8572.0,0.0,0.2515,0.1,0.268,6.0,100.73,2.3293,-3.12648,4.28443,6e-05,0.95145
8684.6,BTC-27MAR20,1583060349434,open,0.0,1389.6,0.0005,0.0105,3.15e-05,91.28,0.0005,0.0,BTC-27MAR20-4000-P,8572.0,0.0,0.0,0.0,0.0005,9.9,118.93,0.03835,-0.06763,-0.00305,0.0,-0.00046
8684.6,BTC-27MAR20,1583060349434,open,0.01,2568.6,0.0005,0.018,0.00545136,75.76,0.006,0.0,BTC-27MAR20-12000-C,8572.0,74.42,0.005,43.0,0.006,24.1,77.32,2.98517,-4.37006,0.37603,7e-05,0.06653
8944.65,BTC-26JUN20,1583060349434,open,0.01,325.4,0.0005,0.026,0.00771232,99.67,0.0065,0.0,BTC-26JUN20-28000-C,8572.0,98.19,0.007,20.0,0.0085,24.0,101.21,4.43366,-1.89048,0.94809,2e-05,0.04081
8944.65,BTC-26JUN20,1583060349434,open,1.48,0.0,1.4155,1.54,1.47170395,90.08,None,0.0,BTC-26JUN20-22000-P,8572.0,0.0,0.001,2.0,0.0,0.0,0.0,6.44973,-2.48542,-68.91945,3e-05,-0.93458
8684.6,BTC-27MAR20,1583060349434,open,0.0,37.2,0.0005,0.0105,0.00018091,91.27,0.0005,0.0,BTC-27MAR20-4500-P,8572.0,0.0,0.0,0.0,0.001,44.1,111.61,0.16958,-0.29906,-0.01557,0.0,-0.00235
8684.6,BTC-27MAR20,1583060349434,open,0.02,1975.7,0.0065,0.0385,0.01838095,60.84,0.018,0.0,BTC-27MAR20-10000-C,8572.0,60.35,0.018,39.1,0.019,19.3,61.63,6.75406,-7.94025,1.20974,0.00021,0.21487
8944.65,BTC-26JUN20,1583060349434,open,0.04,756.6,0.017,0.071,0.03741835,73.88,0.036,0.0,BTC-26JUN20-14000-C,8572.0,72.96,0.036,50.8,0.039,32.3,74.89,13.91969,-4.39956,4.49016,7e-05,0.19419
8684.6,BTC-27MAR20,1583060349434,open,0.15,10.3,0.128,0.1755,0.15030345,59.23,0.174,0.0,BTC-27MAR20-7500-C,8572.0,40.73,0.1405,6.0,0.1715,6.0,88.03,5.54602,-6.34723,4.26757,0.00018,0.84346
8684.6,BTC-27MAR20,1583060349434,open,1.77,0.0,1.7095,1.821,1.7636406,121.99,None,0.0,BTC-27MAR20-24000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11307,-0.26653,-17.00569,0.0,-0.9985
8684.6,BTC-27MAR20,1583060349434,open,3.62,1.4,3.516,3.6995,3.60584891,0.0,3.0435,0.0,BTC-27MAR20-40000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-28.35693,0.0,-1.0
8944.65,BTC-26JUN20,1583060349434,open,0.02,608.6,0.006,0.0455,0.01885081,82.24,0.018,0.0,BTC-26JUN20-18000-C,8572.0,80.87,0.0175,24.0,0.02,44.0,83.36,9.01332,-3.17095,2.3821,4e-05,0.10202
8944.67,BTC-26JUN20,1583060349434,open,0.01,1283.4,0.0005,0.031,0.01018437,93.48,0.01,0.0,BTC-26JUN20-24000-C,8572.0,91.52,0.009,44.0,0.0115,40.0,95.51,5.60225,-2.24045,1.27359,2e-05,0.05465
8944.67,BTC-26JUN20,1583060349434,open,0.01,2552.7,0.0005,0.023,0.00620885,105.06,0.0065,0.0,BTC-26JUN20-32000-C,8572.0,103.26,0.0055,219.9,0.007,41.0,106.91,3.66821,-1.64862,0.74951,1e-05,0.03238
8944.67,BTC-26JUN20,1583060349434,open,0.01,506.1,0.0005,0.0205,0.00825552,68.29,0.009,0.0,BTC-26JUN20-5000-P,8572.0,66.84,0.0075,28.1,0.009,24.0,69.65,4.77348,-1.39451,-1.51726,3e-05,-0.04472
8944.67,BTC-26JUN20,1583060349434,open,0.05,390.1,0.0265,0.0775,0.04722776,64.04,0.044,0.0,BTC-26JUN20-7000-P,8572.0,62.29,0.0445,23.3,0.0475,19.3,64.22,13.97869,-3.82996,-6.95336,9e-05,-0.19554
8944.67,BTC-26JUN20,1583060349434,open,0.09,492.0,0.0595,0.129,0.08972485,64.04,0.0875,0.0,BTC-26JUN20-8000-P,8572.0,62.43,0.0865,16.6,0.089,4.0,63.68,17.91536,-4.90858,-11.51614,0.00011,-0.31235
8684.6,BTC-27MAR20,1583060349434,open,0.74,2.0,0.694,0.77,0.72913956,96.01,0.4565,0.0,BTC-27MAR20-15000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22392,-2.27075,-10.50901,2e-05,-0.97778
8684.6,BTC-27MAR20,1583060349434,open,0.01,1163.8,0.0005,0.0235,0.00867603,67.06,0.0095,0.0,BTC-27MAR20-11000-C,8572.0,65.68,0.008,70.0,0.0095,24.1,68.69,4.30661,-5.58094,0.61487,0.00012,0.10855
8684.6,BTC-27MAR20,1583060349434,open,1.08,0.0,1.0325,1.1195,1.07354526,110.62,1.23,0.0,BTC-27MAR20-18000-P,8572.0,0.0,0.0125,1.0,0.0,0.0,0.0,0.6149,-1.31432,-12.70482,1e-05,-0.99003
8684.6,BTC-27MAR20,1583060349434,open,0.54,53.6,0.5295,0.549,0.53944663,91.39,0.5975,0.0,BTC-27MAR20-4000-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885,-0.06862,2.8326,0.0,0.99953
8944.67,BTC-26JUN20,1583060349434,open,2.37,0.0,2.29,2.444,2.36066695,102.09,None,0.0,BTC-26JUN20-30000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9529,-1.72634,-95.23897,2e-05,-0.96454
8684.6,BTC-27MAR20,1583060349434,open,0.1,986.0,0.0835,0.1355,0.10546376,56.62,0.104,0.0,BTC-27MAR20-8000-C,8572.0,52.62,0.102,0.1,0.1055,0.1,56.66,7.61156,-8.32733,3.8598,0.00025,0.73239
8944.67,BTC-26JUN20,1583060349434,open,0.41,142.3,0.3565,0.4585,0.40273315,70.41,0.408,0.0,BTC-26JUN20-12000-P,8572.0,0.0,0.005,0.8,0.6,0.6,160.26,17.46925,-5.26223,-31.72157,0.0001,-0.70481
8684.6,BTC-27MAR20,1583060349434,open,0.01,1610.0,0.0005,0.0205,0.00754737,64.17,0.008,0.0,BTC-27MAR20-7000-P,8572.0,62.87,0.007,24.2,0.008,65.0,65.22,3.72108,-4.61417,-0.59385,0.00011,-0.08891
8684.6,BTC-27MAR20,1583060349434,open,0.17,902.3,0.141,0.2035,0.16985109,60.85,0.159,0.0,BTC-27MAR20-10000-P,8572.0,49.12,0.1615,6.1,0.2015,5.0,96.26,6.75477,-7.9422,-5.87929,0.00021,-0.78509
8684.6,BTC-27MAR20,1583060349434,open,0.0,387.4,0.0005,0.0105,0.00091837,79.45,0.001,0.0,BTC-27MAR20-5500-P,8572.0,73.25,0.0005,68.0,0.0015,49.1,85.47,0.70906,-1.08852,-0.07798,2e-05,-0.01175
8684.6,BTC-27MAR20,1583060349434,open,1.31,5.3,1.258,1.354,1.30365492,120.92,0.907,0.0,BTC-27MAR20-20000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.48156,-1.12515,-14.13647,1e-05,-0.99245
8684.6,BTC-27MAR20,1583060349434,open,0.0,1425.2,0.0005,0.012,0.00225825,76.16,0.0025,0.0,BTC-27MAR20-6000-P,8572.0,74.56,0.002,24.0,0.0025,0.1,77.57,1.44655,-2.12887,-0.18086,4e-05,-0.02712
8944.67,BTC-26JUN20,1583060349434,open,0.01,937.4,0.0005,0.0285,0.00894811,96.99,0.0075,0.0,BTC-26JUN20-26000-C,8572.0,95.24,0.008,44.0,0.01,40.0,98.81,5.00903,-2.07838,1.10368,2e-05,0.04748
8684.6,BTC-27MAR20,1583060349434,open,0.0,221.1,0.0005,0.0105,1.62e-06,121.29,0.0005,0.0,BTC-27MAR20-34000-C,8572.0,0.0,0.0,0.0,0.0005,19.0,177.0,0.00238,-0.00559,0.00014,0.0,2e-05
8684.6,BTC-27MAR20,1583060349434,open,0.0,898.4,0.0005,0.0105,1.7e-07,121.99,0.0005,0.0,BTC-27MAR20-40000-C,8572.0,0.0,0.0,0.0,0.0005,0.1,194.74,0.00031,-0.00073,2e-05,0.0,0.0
8684.6,BTC-27MAR20,1583060349434,open,2.7,0.0,2.6125,2.7595,2.684708,135.38,None,0.0,BTC-27MAR20-32000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.02503,-0.06547,-22.68389,0.0,-0.99971
8944.67,BTC-26JUN20,1583060349434,open,1.93,0.0,1.8525,1.9915,1.91572986,97.03,None,0.0,BTC-26JUN20-26000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0168,-2.08248,-82.14826,2e-05,-0.95243
8684.6,BTC-27MAR20,1583060349434,open,0.0,428.4,0.0005,0.0105,7.6e-07,121.61,0.0005,0.0,BTC-27MAR20-36000-C,8572.0,0.0,0.0,0.0,0.0005,111.0,183.28,0.0012,-0.00283,7e-05,0.0,1e-05
8944.67,BTC-26JUN20,1583060349434,open,0.01,405.9,0.0005,0.024,0.00671032,102.08,0.0075,0.0,BTC-26JUN20-30000-C,8572.0,100.41,0.006,20.0,0.0075,24.0,103.8,3.95141,-1.72554,0.82289,2e-05,0.03544
8944.67,BTC-26JUN20,1583060349434,open,0.66,34.7,0.656,0.6755,0.66583858,86.49,0.708,0.0,BTC-26JUN20-3000-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94007,-0.34785,9.381,0.0,0.99337
8944.67,BTC-26JUN20,1583060349434,open,0.0,457.4,0.0005,0.0125,0.00269392,73.21,0.0035,0.0,BTC-26JUN20-4000-P,8572.0,69.82,0.002,73.0,0.0035,44.0,76.53,2.00287,-0.62728,-0.52933,1e-05,-0.01579
8684.6,BTC-27MAR20,1583060349434,open,2.93,0.0,2.8385,2.9945,2.91500009,140.79,None,0.0,BTC-27MAR20-34000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.02372,-0.06453,-24.10183,0.0,-0.99972
8684.6,BTC-27MAR20,1583060349434,open,0.48,38.8,0.4715,0.493,0.48201935,91.11,0.5475,0.0,BTC-27MAR20-4500-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675,-0.29489,3.1748,0.0,0.99768
8623.67,SYN.BTC-13MAR20,1583060349433,open,0.22,0.0,0.1945,0.2505,0.22052761,67.27,None,0.0,BTC-13MAR20-10500-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83329,-5.19273,-3.2585,0.00011,-0.94081
8944.67,BTC-26JUN20,1583060349436,open,0.06,576.1,0.0335,0.1,0.06114158,70.41,0.0595,0.0,BTC-26JUN20-12000-C,8572.0,69.82,0.06,4.0,0.0625,30.3,71.1,17.46858,-5.26162,6.70291,0.0001,0.29517
8684.6,BTC-27MAR20,1583060349434,open,0.04,1733.7,0.027,0.075,0.04482709,56.72,0.044,0.0,BTC-27MAR20-9000-C,8572.0,55.93,0.044,1.0,0.0455,14.4,57.36,9.10652,-9.98135,2.40938,0.0003,0.43617
8944.67,BTC-26JUN20,1583060349436,open,0.82,7.0,0.766,0.8745,0.81444122,78.17,0.79,0.0,BTC-26JUN20-16000-P,8572.0,0.0,0.001,2.0,0.0,0.0,0.0,11.1055,-3.71385,-48.04193,6e-05,-0.86291
8944.67,BTC-26JUN20,1583060349435,open,0.45,14.3,0.4335,0.469,0.44925903,68.28,0.518,0.0,BTC-26JUN20-5000-C,8572.0,0.0,0.441,0.1,0.0,0.0,0.0,4.77221,-1.39397,14.49366,3e-05,0.9553
8944.67,BTC-26JUN20,1583060349435,open,0.01,1315.4,0.0045,0.039,0.01475893,86.23,0.016,0.0,BTC-26JUN20-20000-C,8572.0,84.7,0.0135,24.0,0.016,44.0,87.67,7.52397,-2.77553,1.86829,3e-05,0.07999
8944.67,BTC-26JUN20,1583060349436,open,0.61,12.5,0.5555,0.66,0.60259907,73.88,0.56,0.0,BTC-26JUN20-14000-P,8572.0,0.0,0.001,2.0,0.0,0.0,0.0,13.92011,-4.39978,-40.33869,7e-05,-0.8058
8944.67,BTC-26JUN20,1583060349436,open,1.04,1.0,0.981,1.0935,1.03123817,82.25,0.9,0.0,BTC-26JUN20-18000-P,8572.0,0.0,0.001,2.0,0.0,0.0,0.0,9.01713,-3.17288,-55.25399,4e-05,-0.89792
8684.6,BTC-27MAR20,1583060349436,open,1.54,5.6,1.484,1.587,1.53349796,120.58,1.545,0.0,BTC-27MAR20-22000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.21926,-0.51085,-15.5788,0.0,-0.99688
8944.67,BTC-26JUN20,1583060349436,open,0.19,256.8,0.1615,0.2345,0.19533377,64.04,0.1935,0.0,BTC-26JUN20-8000-C,8572.0,61.88,0.191,15.0,0.1975,14.6,65.12,17.91533,-4.90843,14.10059,0.00011,0.68765
8684.6,BTC-27MAR20,1583060349436,open,0.0,2235.3,0.0005,0.0125,0.00295586,91.76,0.0025,0.0,BTC-27MAR20-14000-C,8572.0,89.34,0.0025,175.3,0.0035,49.0,94.36,1.72159,-3.05253,0.18777,4e-05,0.03345
8684.6,BTC-27MAR20,1583060349436,open,0.07,177.8,0.05,0.102,0.06930514,55.3,0.07,0.0,BTC-27MAR20-8500-C,8572.0,54.52,0.0685,0.1,0.07,0.5,55.97,9.0052,-9.62232,3.1866,0.0003,0.58689
8684.6,BTC-27MAR20,1583060349436,open,3.16,0.1,3.0645,3.2295,3.14529327,146.23,2.64,0.0,BTC-27MAR20-36000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.0234,-0.06613,-25.51971,0.0,-0.99973
8684.6,BTC-27MAR20,1583060349436,open,0.28,279.1,0.246,0.3095,0.27529319,67.08,0.2605,0.0,BTC-27MAR20-11000-P,8572.0,0.0,0.2275,1.1,0.0,0.0,0.0,4.30826,-5.5843,-7.18298,0.00012,-0.8914
8684.6,BTC-27MAR20,1583060349436,open,0.0,871.8,0.0005,0.0115,0.00194614,96.03,0.0015,0.0,BTC-27MAR20-15000-C,8572.0,92.59,0.0015,49.3,0.0025,24.0,99.64,1.22468,-2.27248,0.12493,2e-05,0.02224
8684.6,BTC-27MAR20,1583060349436,open,0.0,897.5,0.0005,0.0105,0.00071464,120.68,0.0005,0.0,BTC-27MAR20-20000-C,8572.0,116.23,0.0005,22.3,0.001,24.0,125.28,0.47517,-1.10802,0.04137,1e-05,0.00743
8684.6,BTC-27MAR20,1583060349436,open,0.0,329.6,0.0005,0.0105,0.00011227,120.71,0.0005,0.0,BTC-27MAR20-24000-C,8572.0,0.0,0.0,0.0,0.001,25.0,147.89,0.10184,-0.23753,0.00756,0.0,0.00134
8684.6,BTC-27MAR20,1583060349436,open,2.47,0.0,2.387,2.525,2.45439464,116.45,None,0.0,BTC-27MAR20-30000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.00573,-0.01289,-21.26735,0.0,-0.99994
8944.67,BTC-26JUN20,1583060349436,open,0.1,935.9,0.071,0.1465,0.10457223,65.93,0.1045,0.0,BTC-26JUN20-10000-C,8572.0,65.45,0.1035,16.9,0.106,0.1,66.56,20.06532,-5.65931,10.04387,0.00012,0.45525
8684.6,BTC-27MAR20,1583060349436,open,0.0,707.3,0.0005,0.0105,0.00072587,91.23,0.001,0.0,BTC-27MAR20-5000-P,8572.0,87.01,0.0005,3.0,0.001,49.1,95.29,0.52481,-0.92515,-0.05571,1e-05,-0.00832
8684.6,BTC-27MAR20,1583060349436,open,0.51,3.0,0.469,0.5385,0.50086755,84.44,0.33,0.0,BTC-27MAR20-13000-P,8572.0,0.0,0.15,0.2,0.0,0.0,0.0,2.24259,-3.65917,-8.95535,5e-05,-0.9537
8944.67,BTC-26JUN20,1583060349436,open,1.26,0.1,1.1975,1.316,1.25073033,86.23,1.85,0.0,BTC-26JUN20-20000-P,8572.0,0.0,0.001,2.0,0.0,0.0,0.0,7.52478,-2.77594,-62.17295,3e-05,-0.92
8944.67,BTC-26JUN20,1583060349436,open,0.01,626.2,0.0025,0.0345,0.01211975,90.06,0.0105,0.0,BTC-26JUN20-22000-C,8572.0,88.46,0.011,44.0,0.013,24.0,91.26,6.44569,-2.48334,1.52504,3e-05,0.06537
8684.6,BTC-27MAR20,1583060349436,open,0.0,267.1,0.0005,0.0105,3.55e-06,121.05,0.0005,0.0,BTC-27MAR20-32000-C,8572.0,0.0,0.0,0.0,0.0005,2.3,170.29,0.00487,-0.01138,0.00029,0.0,5e-05
8684.6,BTC-27MAR20,1583060349436,open,0.85,21.2,0.8065,0.886,0.84378498,101.04,0.501,0.0,BTC-27MAR20-16000-P,8572.0,0.0,0.0055,0.1,0.0,0.0,0.0,0.94089,-1.83705,-11.25124,2e-05,-0.98369
8944.67,BTC-26JUN20,1583060349437,open,0.35,72.7,0.3275,0.3765,0.34985609,64.61,0.44,0.0,BTC-26JUN20-6000-C,8572.0,34.9,0.3305,0.1,0.0,0.0,0.0,8.95887,-2.47646,15.7233,5e-05,0.89883
8944.67,BTC-26JUN20,1583060349436,open,0.22,858.7,0.1805,0.273,0.2225652,65.93,0.2255,0.0,BTC-26JUN20-10000-P,8572.0,64.56,0.2195,0.1,0.2285,0.1,68.58,20.06538,-5.65966,-21.97679,0.00012,-0.54474
8684.6,BTC-27MAR20,1583060349436,open,0.39,173.2,0.3565,0.423,0.3872064,75.76,0.318,0.0,BTC-27MAR20-12000-P,8572.0,0.0,0.1,1.0,0.0,0.0,0.0,2.98482,-4.36937,-8.1311,7e-05,-0.93348
8684.6,BTC-27MAR20,1583060349437,open,0.0,242.0,0.0005,0.0105,1.897e-05,120.79,0.0005,0.0,BTC-27MAR20-28000-C,8572.0,0.0,0.0,0.0,0.001,44.0,166.46,0.02171,-0.05066,0.00143,0.0,0.00025
9204.7,SYN.BTC-25SEP20,1583060349433,open,0.13,264.6,0.097,0.188,0.13735557,67.9,0.1385,0.0,BTC-25SEP20-11000-C,8572.0,67.61,0.1365,4.0,0.1385,7.1,68.28,27.59661,-4.50689,17.09915,8e-05,0.46353
8684.6,BTC-27MAR20,1583060349437,open,0.62,69.6,0.5815,0.6545,0.61500292,91.75,0.59,0.0,BTC-27MAR20-14000-P,8572.0,0.0,0.004,0.1,0.0,0.0,0.0,1.72092,-3.05104,-9.73724,4e-05,-0.96656
8684.6,BTC-27MAR20,1583060349437,open,0.2,583.8,0.1815,0.224,0.20152317,64.17,0.21,0.0,BTC-27MAR20-7000-C,8572.0,37.86,0.1945,6.0,0.2175,6.0,93.14,3.72113,-4.61428,4.3686,0.00011,0.91109
8944.67,BTC-26JUN20,1583060349437,open,2.15,0.0,2.071,2.2175,2.13807188,99.68,None,0.0,BTC-26JUN20-28000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43502,-1.8912,-88.70964,2e-05,-0.95917
8944.67,BTC-26JUN20,1583060349437,open,0.02,642.7,0.009,0.041,0.02064737,64.62,0.0225,0.0,BTC-26JUN20-6000-P,8572.0,63.46,0.0195,58.0,0.022,24.0,65.95,8.95898,-2.47652,-3.48922,5e-05,-0.10118
8944.67,BTC-26JUN20,1583060349437,open,0.14,952.4,0.1065,0.1825,0.14115912,64.04,0.1415,0.0,BTC-26JUN20-9000-C,8572.0,63.52,0.14,16.0,0.1425,1.0,64.64,19.92218,-5.45817,12.14531,0.00012,0.56521
8944.67,BTC-26JUN20,1583060349437,open,1.7,0.0,1.634,1.7655,1.69334982,93.49,None,0.0,BTC-26JUN20-24000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60333,-2.24101,-75.5759,2e-05,-0.94534
8684.6,BTC-27MAR20,1583060349437,open,2.24,0.0,2.161,2.29,2.22411308,119.17,None,0.0,BTC-27MAR20-28000-P,8572.0,0.0,0.0005,1.0,0.0,0.0,0.0,0.01811,-0.04169,-19.84867,0.0,-0.99979
8944.67,BTC-26JUN20,1583060349437,open,0.26,126.5,0.2355,0.2985,0.2646363,64.04,0.285,0.0,BTC-26JUN20-7000-C,8572.0,61.05,0.26,1.0,0.2905,7.0,79.92,13.97854,-3.82983,15.46133,9e-05,0.80446
8764.62,SYN.BTC-24APR20,1583060349433,open,0.22,0.0,0.198,0.249,0.22186074,63.02,None,0.0,BTC-24APR20-7000-C,8572.0,35.91,0.204,7.0,0.2435,7.0,84.96,7.74446,-4.5296,8.16554,0.00011,0.85304
8684.6,BTC-27MAR20,1583060349437,open,0.0,1091.7,0.0005,0.015,0.00395666,84.41,0.003,0.0,BTC-27MAR20-13000-C,8572.0,82.57,0.0035,24.0,0.0045,49.0,86.44,2.23985,-3.65329,0.26027,5e-05,0.04623
8684.6,BTC-27MAR20,1583060349437,open,0.0,374.5,0.0005,0.0105,0.00028115,120.69,0.001,0.0,BTC-27MAR20-22000-C,8572.0,0.0,0.0,0.0,0.001,19.0,137.19,0.22101,-0.51543,0.01766,0.0,0.00315
8684.6,BTC-27MAR20,1583060349437,open,2.0,0.0,1.9355,2.0555,1.99384735,120.08,None,0.0,BTC-27MAR20-26000-P,8572.0,0.0,0.001,1.0,0.0,0.0,0.0,0.04398,-0.10206,-18.42895,0.0,-0.99946
8684.62,BTC-27MAR20,1583060349439,open,0.0,154.1,0.0005,0.0105,8.08e-06,120.89,0.0005,0.0,BTC-27MAR20-30000-C,8572.0,0.0,0.0,0.0,0.001,44.0,174.63,0.01018,-0.02378,0.00064,0.0,0.00011
8684.62,BTC-27MAR20,1583060349439,open,0.31,32.7,0.296,0.329,0.31138073,76.16,0.3165,0.0,BTC-27MAR20-6000-C,8572.0,0.0,0.2985,7.0,0.321,7.0,109.92,1.44617,-2.12815,4.07274,4e-05,0.97289
8575.79,SYN.BTC-2MAR20,1583060349433,open,0.08,0.0,0.0575,0.1015,0.07871288,64.9,None,0.0,BTC-2MAR20-9250-P,8572.0,0.0,0.0665,4.0,0.0965,4.0,232.27,0.10229,-3.31921,-0.22009,9e-05,-0.99098
8684.62,BTC-27MAR20,1583060349439,open,0.42,35.7,0.413,0.4385,0.42499471,91.22,0.4975,0.0,BTC-27MAR20-5000-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52445,-0.9244,3.48895,1e-05,0.99168
9204.7,SYN.BTC-25SEP20,1583060349434,open,0.03,222.4,0.015,0.0735,0.03604952,77.54,0.0365,0.0,BTC-25SEP20-20000-C,8572.0,76.36,0.034,36.0,0.0375,6.0,78.35,16.2446,-3.02971,6.0088,4e-05,0.15067
8623.67,SYN.BTC-13MAR20,1583060349433,open,0.02,113.3,0.0085,0.047,0.0199635,53.63,0.021,0.0,BTC-13MAR20-8250-P,8572.0,52.11,0.019,24.0,0.021,22.9,55.27,5.45921,-12.32741,-0.91554,0.00042,-0.30634
8944.67,BTC-26JUN20,1583060349440,open,0.0,330.7,0.0005,0.011,0.00123642,86.52,0.001,0.0,BTC-26JUN20-3000-P,8572.0,84.11,0.001,0.3,0.0015,20.0,88.86,0.94138,-0.34843,-0.22559,0.0,-0.00664
8580.14,SYN.BTC-3MAR20,1583060349433,open,0.0,0.003,0.0395,0.01908166,48.89,None,0.0,BTC-3MAR20-8500-C,8572.0,43.1,0.0175,18.0,0.0205,19.3,54.04,2.35594,-30.70314,0.26156,0.00127,0.61229
8623.67,SYN.BTC-13MAR20,1583060349433,open,0.0,130.9,0.0005,0.0115,0.0017568,75.77,0.002,0.0,BTC-13MAR20-6750-P,8572.0,73.66,0.0015,30.0,0.002,18.0,77.61,1.09906,-3.50627,-0.09302,6e-05,-0.0314
8575.79,SYN.BTC-2MAR20,1583060349433,open,0.0,18.6,0.0005,0.015,0.00179395,66.09,0.002,0.0,BTC-2MAR20-8250-P,8572.0,62.83,0.0015,0.2,0.002,30.1,68.24,0.80332,-15.38452,-0.02354,0.00069,-0.11263
8575.79,SYN.BTC-2MAR20,1583060349433,open,0.04,0.0,0.019,0.0615,0.03978028,66.05,None,0.0,BTC-2MAR20-8250-C,8572.0,0.0,0.022,5.0,0.0545,5.0,166.89,0.80271,-26.51009,0.17441,0.00069,0.88749
8684.62,BTC-27MAR20,1583060349440,open,0.0,527.6,0.0005,0.0105,4.567e-05,120.74,0.0005,0.0,BTC-27MAR20-26000-C,8572.0,0.0,0.0,0.0,0.001,25.0,157.59,0.04689,-0.10939,0.00327,0.0,0.00058
8593.2,SYN.BTC-6MAR20,1583060349433,open,0.43,0.0,0.398,0.455,0.42555573,89.76,None,0.0,BTC-6MAR20-12250-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01374,-0.12643,-1.63594,0.0,-0.99962
8684.62,BTC-27MAR20,1583060349440,open,0.0,926.7,0.0005,0.0105,0.00089907,110.45,0.001,0.0,BTC-27MAR20-18000-C,8572.0,103.52,0.0005,86.4,0.0015,24.0,117.53,0.6092,-1.30016,0.05522,1e-05,0.00987
8944.67,BTC-26JUN20,1583060349441,open,0.55,21.6,0.5445,0.569,0.55549961,73.21,0.612,0.0,BTC-26JUN20-4000-C,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00259,-0.62717,12.27906,1e-05,0.98422
8593.2,SYN.BTC-6MAR20,1583060349434,open,0.28,0.0,0.255,0.3085,0.28032702,86.36,None,0.0,BTC-6MAR20-11000-P,8572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20996,-1.85952,-1.46086,2e-05,-0.99232
8575.79,SYN.BTC-2MAR20,1583060349433,open,0.05,0.0,0.029,0.074,0.05036051,64.59,None,0.0,BTC-2MAR20-9000-P,8572.0,0.0,0.037,5.0,0.069,5.0,197.02,0.53568,-17.29959,-0.20264,0.00047,-0.93452
8944.67,BTC-26JUN20,1583060349441,open,0.15,752.5,0.1105,0.193,0.14734889,64.04,0.148,0.0,BTC-26JUN20-9000-P,8572.0,63.66,0.1465,0.1,0.15,4.0,65.23,19.92216,-5.45831,-16.6734,0.00012,-0.43479
8764.62,SYN.BTC-24APR20,1583060349433,open,0.32,0.5,0.305,0.3435,0.32269423,68.51,0.346,0.0,BTC-24APR20-6000-C,8572.0,34.62,0.3155,7.0,0.337,7.0,92.83,3.90815,-2.48476,8.01141,5e-05,0.94196
8764.62,SYN.BTC-24APR20,1583060349434,open,0.05,53.9,0.026,0.078,0.04787784,63.29,0.049,0.0,BTC-24APR20-10000-C,8572.0,62.3,0.0465,26.9,0.049,19.3,64.09,12.29573,-7.22197,3.74004,0.00017,0.33697
8623.67,SYN.BTC-13MAR20,1583060349433,open,0.11,0.0,0.087,0.143,0.11164798,56.99,None,0.0,BTC-13MAR20-9500-P,8572.0,0.0,0.0885,5.0,0.1385,5.0,102.45,4.17593,-10.01991,-2.59519,0.0003,-0.81329
9204.7,SYN.BTC-25SEP20,1583060349434,open,0.61,103.0,0.5455,0.67,0.60163732,71.18,0.56,0.0,BTC-25SEP20-14000-P,8572.0,43.43,0.54,0.2,0.0,0.0,0.0,24.30777,-4.16183,-68.00927,7e-05,-0.69568
8575.79,SYN.BTC-2MAR20,1583060349433,open,0.0,2.7,0.0005,0.0115,0.00095715,72.35,0.001,0.0,BTC-2MAR20-8125-P,8572.0,63.34,0.0005,12.0,0.0015,50.4,80.44,0.51075,-8.20835,-0.01287,0.0004,-0.0616
